abs_time,rel_time,src_ip,dst_ip,protocol,src_port,dst_port,packet_size,ip_len,ttl,tcp_flags,tcp_flags_str,tcp_window,tcp_seq,tcp_ack,icmp_type,icmp_code,duration,src_bytes,flow_count,same_dst_count,same_srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,syn_count,fin_count,rst_count,psh_count
1773303232.2526,40.1108,127.0.0.1,127.0.0.1,6,57347,2222,56,52,64,16,ACK,6315,2932572338,51260885,,,39.04267907142639,2072,28,1,0,0.0,0.0,0.0,1.0,0,0,0,14
1773303235.2557,43.1139,127.0.0.1,127.0.0.1,6,2222,57347,92,88,64,24,PSH|ACK,6162,51260885,2932572338,,,42.0457489490509,2164,29,0,0,0.0,0.0,1.0,0.0,0,0,0,15
1773303235.2565,43.1147,127.0.0.1,127.0.0.1,6,57347,2222,56,52,64,16,ACK,6315,2932572338,51260921,,,42.046550035476685,2220,30,1,0,0.0,0.0,0.0,1.0,0,0,0,15
1773303235.8997,43.7579,127.0.0.1,127.0.0.1,6,10808,61159,119,115,64,24,PSH|ACK,5629,2832760688,1109813378,,,0.0,119,1,2,0,0.0,0.0,0.0,1.0,0,0,0,1
1773303235.9006,43.7588,127.0.0.1,127.0.0.1,6,61159,10808,56,52,64,16,ACK,4490,1109813378,2832760751,,,0.0009257793426513672,175,2,3,0,0.0,0.0,0.0,1.0,0,0,0,1
1773303235.9014,43.7596,127.0.0.1,127.0.0.1,6,10808,61235,119,115,64,24,PSH|ACK,6347,2011765466,3263515598,,,0.0,119,1,4,0,0.0,0.0,0.0,1.0,0,0,0,1
1773303235.9018,43.76,127.0.0.1,127.0.0.1,6,61235,10808,56,52,64,16,ACK,5785,3263515598,2011765529,,,0.0003991127014160156,175,2,5,1,0.0,0.0,0.2,0.8,0,0,0,1
1773303235.9022,43.7604,127.0.0.1,127.0.0.1,6,61159,10808,44,40,64,20,RST|ACK,4490,1109813378,2832760751,,,0.0024938583374023438,219,3,6,2,0.0,0.0,0.3333,0.6667,0,0,1,1
1773303235.9025,43.7607,127.0.0.1,127.0.0.1,6,61235,10808,44,40,64,20,RST|ACK,5785,3263515598,2011765529,,,0.0011191368103027344,219,3,7,3,0.0,0.1429,0.4286,0.5714,0,0,1,1
1773303236.6768,44.535,127.0.0.1,127.0.0.1,6,10808,61289,119,115,64,24,PSH|ACK,6332,328394743,2381036479,,,0.0,119,1,8,0,0.0,0.25,0.0,1.0,0,0,0,1
1773303236.6781,44.5363,127.0.0.1,127.0.0.1,6,61289,10808,56,52,64,16,ACK,6288,2381036479,328394806,,,0.0012731552124023438,175,2,9,4,0.0,0.2222,0.4444,0.5556,0,0,0,1
1773303236.679,44.5372,127.0.0.1,127.0.0.1,6,61289,10808,44,40,64,20,RST|ACK,6288,2381036479,328394806,,,0.002134084701538086,219,3,10,5,0.0,0.2,0.5,0.5,0,0,1,1
1773303236.849,44.7072,127.0.0.1,127.0.0.1,6,10808,61169,119,115,64,24,PSH|ACK,6315,2029350048,2919957958,,,0.0,119,1,11,0,0.0,0.2727,0.0,1.0,0,0,0,1
1773303236.8498,44.708,127.0.0.1,127.0.0.1,6,61169,10808,56,52,64,16,ACK,4519,2919957958,2029350111,,,0.0007901191711425781,175,2,12,6,0.0,0.25,0.5,0.5,0,0,0,1
1773303236.8503,44.7085,127.0.0.1,127.0.0.1,6,61169,10808,44,40,64,20,RST|ACK,4519,2919957958,2029350111,,,0.0012669563293457031,219,3,13,7,0.0,0.2308,0.5385,0.4615,0,0,1,1
1773303237.1674,45.0256,127.0.0.1,127.0.0.1,6,10808,61300,119,115,64,24,PSH|ACK,6315,2145350570,1462055891,,,30.468570947647095,11255,31,14,0,0.0,0.2857,0.0,1.0,2,0,0,14
1773303237.1685,45.0267,127.0.0.1,127.0.0.1,6,61300,10808,56,52,64,16,ACK,6302,1462055891,2145350633,,,30.469706058502197,11311,32,15,8,0.0,0.2667,0.5333,0.4667,2,0,0,14
1773303237.1695,45.0277,127.0.0.1,127.0.0.1,6,61300,10808,95,91,64,24,PSH|ACK,6302,1462055891,2145350633,,,30.470659017562866,11406,33,16,9,0.0,0.25,0.5625,0.4375,2,0,0,15
